t_accept,t_incorrect,t2_safe,n,n_acceptable,n_uncertain,n_incorrect,coverage,abstention_rate,acceptable_precision,accepted_correct,accepted_incorrect,incorrect_precision,flagged_incorrect,flagged_correct,incorrect_recall_of_all,selective_error,false_acceptance_among_accepted,false_rejection_among_flagged,speakers_with_any_decision,speakers_with_5plus
0.27,0.66,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.66,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.67,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.67,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.68,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.68,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.69,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.69,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.7,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.7,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.71,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.71,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.72,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.72,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.73,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.73,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.74,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.74,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.75,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.75,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.76,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.76,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.77,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.77,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.78,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.78,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.79,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.79,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.8,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.8,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.81,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.81,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.82,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.82,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.83,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.83,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.84,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.84,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.85,False,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.27,0.85,True,1424,1418,6,0,0.9957865168539326,0.004213483146067416,0.8314527503526093,1179,239,nan,0,0,0.0,0.16854724964739068,0.16854724964739068,nan,32,32
0.28,0.29,False,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.29,True,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.3,False,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.3,True,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.31,False,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.31,True,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.32,False,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.32,True,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.33,False,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.33,True,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.34,False,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.34,True,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.35,False,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.35,True,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.36,False,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.36,True,1424,1419,0,5,1.0,0.0,0.8308668076109936,1179,240,0.2,1,4,0.004149377593360996,0.17134831460674158,0.16913319238900634,0.8,32,32
0.28,0.37,False,1424,1419,2,3,0.9985955056179775,0.0014044943820224719,0.8308668076109936,1179,240,0.3333333333333333,1,2,0.004149377593360996,0.170182841068917,0.16913319238900634,0.6666666666666666,32,32
0.28,0.37,True,1424,1419,2,3,0.9985955056179775,0.0014044943820224719,0.8308668076109936,1179,240,0.3333333333333333,1,2,0.004149377593360996,0.170182841068917,0.16913319238900634,0.6666666666666666,32,32
0.28,0.38,False,1424,1419,2,3,0.9985955056179775,0.0014044943820224719,0.8308668076109936,1179,240,0.3333333333333333,1,2,0.004149377593360996,0.170182841068917,0.16913319238900634,0.6666666666666666,32,32
0.28,0.38,True,1424,1419,2,3,0.9985955056179775,0.0014044943820224719,0.8308668076109936,1179,240,0.3333333333333333,1,2,0.004149377593360996,0.170182841068917,0.16913319238900634,0.6666666666666666,32,32
0.28,0.39,False,1424,1419,2,3,0.9985955056179775,0.0014044943820224719,0.8308668076109936,1179,240,0.3333333333333333,1,2,0.004149377593360996,0.170182841068917,0.16913319238900634,0.6666666666666666,32,32
0.28,0.39,True,1424,1419,2,3,0.9985955056179775,0.0014044943820224719,0.8308668076109936,1179,240,0.3333333333333333,1,2,0.004149377593360996,0.170182841068917,0.16913319238900634,0.6666666666666666,32,32
0.28,0.4,False,1424,1419,2,3,0.9985955056179775,0.0014044943820224719,0.8308668076109936,1179,240,0.3333333333333333,1,2,0.004149377593360996,0.170182841068917,0.16913319238900634,0.6666666666666666,32,32
0.28,0.4,True,1424,1419,2,3,0.9985955056179775,0.0014044943820224719,0.8308668076109936,1179,240,0.3333333333333333,1,2,0.004149377593360996,0.170182841068917,0.16913319238900634,0.6666666666666666,32,32
0.28,0.41,False,1424,1419,3,2,0.9978932584269663,0.002106741573033708,0.8308668076109936,1179,240,0.0,0,2,0.0,0.17030260380014076,0.16913319238900634,1.0,32,32
0.28,0.41,True,1424,1419,3,2,0.9978932584269663,0.002106741573033708,0.8308668076109936,1179,240,0.0,0,2,0.0,0.17030260380014076,0.16913319238900634,1.0,32,32
0.28,0.42,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.42,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.43,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.43,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.44,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.44,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.45,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.45,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.46,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.46,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.47,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.47,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.48,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.48,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.49,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.49,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.5,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.5,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.51,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.51,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.52,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.52,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.53,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.53,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.54,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.54,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.55,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.55,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.56,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.56,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.57,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.57,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.58,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.58,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.59,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.59,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.6,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.6,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.61,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.61,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.62,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.62,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.63,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.63,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.64,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.64,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.65,False,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.65,True,1424,1419,4,1,0.9971910112359551,0.0028089887640449437,0.8308668076109936,1179,240,0.0,0,1,0.0,0.16971830985915493,0.16913319238900634,1.0,32,32
0.28,0.66,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.66,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.67,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.67,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.68,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.68,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.69,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.69,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.7,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.7,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.71,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.71,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.72,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.72,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.73,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.73,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.74,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.74,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.75,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.75,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.76,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.76,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.77,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.77,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.78,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.78,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.79,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.79,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.8,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.8,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.81,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.81,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.82,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.82,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.83,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.83,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.84,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.84,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.85,False,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
0.28,0.85,True,1424,1419,5,0,0.9964887640449438,0.0035112359550561797,0.8308668076109936,1179,240,nan,0,0,0.0,0.16913319238900634,0.16913319238900634,nan,32,32
